CODE,sector,Code_Sector,Azimut,Longitude,Latitude,Hauteur,TILT_E 2G,TILT_E 3G
6277,2,6277_2,120,-5.686565,11.294966,57,2,4
6277,3,6277_3,240,-5.686565,11.294966,57,2,4
6278,1,6278_1,60,-5.670186,11.300053,33.400002,2,4
6278,2,6278_2,140,-5.670186,11.300053,33.400002,2,4
6278,3,6278_3,280,-5.670186,11.300053,33.400002,2,4
6279,1,6279_1,0,-5.664917,11.306889,65,2,4
6279,2,6279_2,120,-5.664917,11.306889,65,2,4
6279,3,6279_3,240,-5.664917,11.306889,65,2,4
6280,1,6280_1,0,-5.66408334,11.29311112,33.4,2,2
6280,2,6280_2,120,-5.66408334,11.29311112,33.4,2,2
6280,3,6280_3,240,-5.66408334,11.29311112,33.4,2,2
6281,1,6281_1,0,-5.638168,11.305539,40,2,4
6281,2,6281_2,120,-5.638168,11.305539,40,2,4
6281,3,6281_3,240,-5.638168,11.305539,40,2,4
6282,1,6282_1,0,-5.628707,11.300691,42,2,4
6282,2,6282_2,120,-5.628707,11.300691,42,2,4
6282,3,6282_3,240,-5.628707,11.300691,42,2,4
6283,1,6283_1,90,-5.617545,11.304247,60,2,6
6283,2,6283_2,240,-5.617545,11.304247,60,2,4
6283,3,6283_3,320,-5.617545,11.304247,60,2,4
6285,1,6285_1,0,-5.690595,11.332108,42.400002,2,4
6285,2,6285_2,120,-5.690595,11.332108,42.400002,2,4
6285,3,6285_3,240,-5.690595,11.332108,42.400002,2,4
6286,1,6286_1,0,-5.715298,11.322463,48,2,4
6286,2,6286_2,90,-5.715298,11.322463,48,2,4
6286,3,6286_3,240,-5.715298,11.322463,48,2,4
6287,1,6287_1,0,-5.713667,11.3325,48,2,0
6287,2,6287_2,120,-5.713667,11.3325,48,2,4
6287,3,6287_3,280,-5.713667,11.3325,48,2,4
6288,1,6288_1,20,-5.6734722,11.3443056,50,2,0
6288,2,6288_2,120,-5.6734722,11.3443056,50,2,4
6288,3,6288_3,240,-5.6734722,11.3443056,50,2,4
6289,1,6289_1,80,-5.6746667,11.3310833,50,2,4
6289,2,6289_2,220,-5.6746667,11.3310833,50,2,4
6289,3,6289_3,330,-5.6746667,11.3310833,50,2,4
6292,1,6292_1,0,-5.654427,11.30298,33.400002,2,4
6292,2,6292_2,120,-5.654427,11.30298,33.400002,2,4
6292,3,6292_3,240,-5.654427,11.30298,33.400002,2,4
6293,1,6293_1,105,-5.645525,11.29795,33.400002,2,4
6293,2,6293_2,225,-5.645525,11.29795,33.400002,2,4
6293,3,6293_3,325,-5.645525,11.29795,33.400002,2,4
6301,1,6301_1,0,-6.210432,10.557166,42.400002,2,6
6301,2,6301_2,150,-6.210432,10.557166,42.400002,2,5
6301,3,6301_3,240,-6.210432,10.557166,42.400002,2,5
6302,1,6302_1,0,-6.1519722,10.5222222,42.400002,2,5
6302,2,6302_2,190,-6.1519722,10.5222222,42.400002,2,3
6302,3,6302_3,280,-6.1519722,10.5222222,42.400002,2,5
6308,1,6308_1,0,-6.95266667,11.22177778,72.400002,2,2
6308,2,6308_2,120,-6.95266667,11.22177778,72.400002,2,2
6308,3,6308_3,290,-6.95266667,11.22177778,72.400002,2,2
6310,1,6310_1,0,-5.46058554,12.1025791,72.400002,2,0
6310,2,6310_2,80,-5.46058554,12.1025791,72.400002,2,0
6310,3,6310_3,220,-5.46058554,12.1025791,72.400002,2,0
6311,1,6311_1,10,-7.49968,11.82398,72.400002,2,0
6311,2,6311_2,95,-7.49968,11.82398,72.400002,2,0
6311,3,6311_3,225,-7.49968,11.82398,72.400002,2,0
6312,1,6312_1,40,-6.67222279,11.73933232,72.400002,2,6
6312,2,6312_2,150,-6.67222279,11.73933232,72.400002,2,6
6312,3,6312_3,260,-6.67222279,11.73933232,72.400002,2,6
6313,1,6313_1,10,-7.1250005,11.17091375,72.400002,2,0
6313,2,6313_2,150,-7.1250005,11.17091375,72.400002,2,0
6313,3,6313_3,245,-7.1250005,11.17091375,72.400002,2,0
6314,1,6314_1,35,-5.65033444,12.7403591,72.400002,2,0
6314,2,6314_2,145,-5.65033444,12.7403591,72.400002,2,0
6314,3,6314_3,260,-5.65033444,12.7403591,72.400002,2,0
6315,1,6315_1,50,-6.984194,11.041611,62.400002,2,0
6315,2,6315_2,150,-6.984194,11.041611,62.400002,2,0
6315,3,6315_3,250,-6.984194,11.041611,62.400002,2,0
6316,1,6316_1,70,-6.05841996,12.37969812,72.400002,2,0
6316,2,6316_2,190,-6.05841996,12.37969812,72.400002,2,0
6316,3,6316_3,320,-6.05841996,12.37969812,72.400002,2,0
6318,1,6318_1,85,-6.93083262,11.82113627,72.400002,2,0
6318,2,6318_2,185,-6.93083262,11.82113627,72.400002,2,0
6318,3,6318_3,290,-6.93083262,11.82113627,72.400002,2,0
6319,1,6319_1,20,-7.42677311,11.6411636,72.400002,2,0
6319,2,6319_2,140,-7.42677311,11.6411636,72.400002,2,0
6319,3,6319_3,260,-7.42677311,11.6411636,72.400002,2,0
6320,1,6320_1,0,-5.54025349,11.05000199,72.400002,2,0
6320,2,6320_2,140,-5.54025349,11.05000199,72.400002,2,0
6320,3,6320_3,270,-5.54025349,11.05000199,72.400002,2,0
6321,1,6321_1,30,-6.84480549,11.15852985,72.400002,2,0
6321,2,6321_2,175,-6.84480549,11.15852985,72.400002,2,0
6321,3,6321_3,360,-6.84480549,11.15852985,72.400002,2,0
6322,1,6322_1,20,-6.70133533,11.55428079,72.400002,2,0
6322,2,6322_2,180,-6.70133533,11.55428079,72.400002,2,0
6322,3,6322_3,280,-6.70133533,11.55428079,72.400002,2,0
6323,1,6323_1,0,-6.65824684,11.2506928,72.400002,2,0
6323,2,6323_2,120,-6.65824684,11.2506928,72.400002,2,0
6323,3,6323_3,210,-6.65824684,11.2506928,72.400002,2,0
6324,1,6324_1,0,-6.77991828,11.17380614,72.400002,2,0
6324,2,6324_2,100,-6.77991828,11.17380614,72.400002,2,0
6324,3,6324_3,225,-6.77991828,11.17380614,72.400002,2,0
6325,1,6325_1,0,-5.0640585,12.02438868,72.400002,2,0
6325,2,6325_2,105,-5.0640585,12.02438868,72.400002,2,0
6325,3,6325_3,230,-5.0640585,12.02438868,72.400002,2,0
6326,1,6326_1,30,-5.48025105,11.66475302,72.400002,2,2
6326,2,6326_2,170,-5.48025105,11.66475302,72.400002,2,2
6326,3,6326_3,290,-5.48025105,11.66475302,72.400002,2,2
6327,1,6327_1,75,-4.88177778,12.02663889,72.4,2,0
6327,2,6327_2,265,-4.88177778,12.02663889,72.400002,2,0
6327,3,6327_3,340,-4.88177778,12.02663889,72.400002,2,0
6328,1,6328_1,50,-6.183989,10.685572,72.400002,2,0
6328,2,6328_2,140,-6.183989,10.685572,72.400002,2,0
6328,3,6328_3,240,-6.183989,10.685572,72.400002,2,0
6329,1,6329_1,80,-6.50027778,10.65869445,72.400002,2,0
6329,2,6329_2,150,-6.50027778,10.65869445,72.400002,2,0
6329,3,6329_3,350,-6.50027778,10.65869445,72.400002,2,0
6330,1,6330_1,30,-8.31572223,11.39608334,72.400002,2,0
6330,2,6330_2,160,-8.31572223,11.39608334,72.400002,2,0
6330,3,6330_3,270,-8.31572223,11.39608334,72.400002,2,0
6332,1,6332_1,30,-8.16369445,11.711,72.400002,2,6
6332,2,6332_2,145,-8.16369445,11.711,15,2,6
6332,3,6332_3,240,-8.16369445,11.711,72.400002,2,6
6334,1,6334_1,120,-5.4635833,11.2148056,72.400002,2,0
6334,2,6334_2,250,-5.4635833,11.2148056,72.400002,2,0
6334,3,6334_3,325,-5.4635833,11.2148056,72.400002,2,0
6335,1,6335_1,125,-5.41347223,11.16097223,72.400002,2,0
6335,2,6335_2,230,-5.41347223,11.16097223,72.400002,2,0
6335,3,6335_3,330,-5.41347223,11.16097223,72.400002,2,0
6336,1,6336_1,90,-5.73102778,12.75394445,72.400002,2,0
6336,2,6336_2,175,-5.73102778,12.75394445,72.400002,2,0
6336,3,6336_3,330,-5.73102778,12.75394445,72.400002,2,0
6338,1,6338_1,60,-5.54505556,12.22947223,72.400002,2,0
6338,2,6338_2,225,-5.54505556,12.22947223,72.400002,2,0
6338,3,6338_3,295,-5.54505556,12.22947223,72.400002,2,0
6339,1,6339_1,10,-5.78575,11.7218611,72.400002,2,0
6339,2,6339_2,185,-5.78575,11.7218611,72.400002,2,0
6339,3,6339_3,285,-5.78575,11.7218611,72.400002,2,0
6340,1,6340_1,175,-5.6024444,11.0623611,72.400002,2,0
6340,2,6340_2,275,-5.6024444,11.0623611,72.400002,2,0
6340,3,6340_3,350,-5.6024444,11.0623611,72.400002,2,0
6343,1,6343_1,0,-5.6075555,10.7020833,72.400002,2,0
6343,2,6343_2,85,-5.6075555,10.7020833,72.400002,2,0
6343,3,6343_3,185,-5.6075555,10.7020833,72.400002,2,0
6344,1,6344_1,10,-5.63025,10.5865833,72.400002,2,0
6344,2,6344_2,110,-5.63025,10.5865833,72.400002,2,0
6344,3,6344_3,200,-5.63025,10.5865833,72.400002,2,0
6345,1,6345_1,100,-8.1544167,11.1689444,33.400002,2,6
6345,2,6345_2,200,-8.1544167,11.1689444,33.400002,2,4
6345,3,6345_3,310,-8.1544167,11.1689444,33.400002,2,4
6346,1,6346_1,70,-8.14275,11.1815278,42.400002,2,6
6346,2,6346_2,150,-8.14275,11.1815278,42.400002,2,4
6346,3,6346_3,340,-8.14275,11.1815278,42.400002,2,4
6347,1,6347_1,70,-6.95772223,11.35155556,72.400002,2,2
6347,2,6347_2,250,-6.95772223,11.35155556,72.400002,2,2
6347,3,6347_3,350,-6.95772223,11.35155556,72.400002,2,2
6349,1,6349_1,0,-6.85013889,11.41144445,33.400002,2,0
6349,2,6349_2,120,-6.85013889,11.41144445,33.400002,2,0
6349,3,6349_3,240,-6.85013889,11.41144445,33.400002,2,0
6350,1,6350_1,0,-6.86258334,11.40538889,42.400002,2,0
6350,2,6350_2,120,-6.86258334,11.40538889,42.400002,2,0
6350,3,6350_3,265,-6.86258334,11.40538889,42.400002,2,0
6351,1,6351_1,0,-6.82725,11.41427778,42.400002,2,0
6351,2,6351_2,105,-6.82725,11.41427778,42.400002,2,0
6351,3,6351_3,240,-6.82725,11.41427778,42.400002,2,0
6352,1,6352_1,0,-8.210745,11.649744,33.400002,2,0
6352,2,6352_2,100,-8.210745,11.649744,33.400002,2,0
6352,3,6352_3,250,-8.210745,11.649744,33.400002,2,0
6353,1,6353_1,60,-8.192214,11.645411,33.400002,2,0
6353,2,6353_2,140,-8.192214,11.645411,33.400002,2,0
6353,3,6353_3,240,-8.192214,11.645411,33.400002,2,0
6354,1,6354_1,0,-8.180472,11.640361,33.400002,2,6
6354,2,6354_2,120,-8.180472,11.640361,33.400002,2,4
6354,3,6354_3,240,-8.180472,11.640361,33.400002,2,4
6355,1,6355_1,70,-6.14377778,10.74327778,33.400002,2,2
6355,2,6355_2,180,-6.14377778,10.74327778,33.400002,2,2
6355,3,6355_3,300,-6.14377778,10.74327778,33.400002,2,2
6356,1,6356_1,0,-6.13294445,10.74930556,33.400002,2,2
6356,2,6356_2,150,-6.13294445,10.74930556,33.400002,2,2
6356,3,6356_3,240,-6.13294445,10.74930556,33.400002,2,2
6361,1,6361_1,160,-7.489653,11.866836,42.400002,2,2
6361,2,6361_2,255,-7.489653,11.866836,42.400002,2,2
6361,3,6361_3,330,-7.489653,11.866836,42.400002,2,2
6362,1,6362_1,80,-7.45851112,11.86176945,57.400002,2,0
6362,2,6362_2,230,-7.45851112,11.86176945,57.400002,2,0
6362,3,6362_3,340,-7.45851112,11.86176945,57.400002,2,0
6363,1,6363_1,70,-8.30663889,11.13865,72.400002,2,2
6363,2,6363_2,145,-8.30663889,11.13865,72.400002,2,4
6363,3,6363_3,260,-8.30663889,11.13865,72.400002,2,2
6364,1,6364_1,25,-6.948581,11.648325,57.400002,2,2
6364,2,6364_2,110,-6.948581,11.648325,57.400002,2,2
6364,3,6364_3,195,-6.948581,11.648325,57.400002,2,2
6365,1,6365_1,10,-7.10166667,10.93399723,72.400002,2,0
6365,2,6365_2,185,-7.10166667,10.93399723,72.400002,2,0
6365,3,6365_3,285,-7.10166667,10.93399723,72.400002,2,0
6366,1,6366_1,15,-5.95869167,11.55736389,72.400002,2,2
6366,2,6366_2,115,-5.95869167,11.55736389,72.400002,2,2
6366,3,6366_3,250,-5.95869167,11.55736389,72.400002,2,2
6367,1,6367_1,0,-6.076683,11.659333,57.400002,2,2
6367,2,6367_2,100,-6.076683,11.659333,57.400002,2,2
6367,3,6367_3,190,-6.076683,11.659333,57.400002,2,2
6368,1,6368_1,30,-7.2686,11.216156,72.4,2,2
6368,2,6368_2,205,-7.2686,11.216156,72.4,2,0
6368,3,6368_3,315,-7.2686,11.216156,72.4,2,2
6369,1,6369_1,70,-5.55683334,11.31513889,57.400002,2,2
6369,2,6369_2,170,-5.55683334,11.31513889,57.400002,2,2
6369,3,6369_3,290,-5.55683334,11.31513889,57.400002,2,2
6370,1,6370_1,40,-5.616736,11.939706,57.400002,2,2
6370,2,6370_2,125,-5.616736,11.939706,57.400002,2,2
6370,3,6370_3,300,-5.616736,11.939706,57.400002,2,0
6371,1,6371_1,90,-5.93071667,12.02140278,57.400002,2,2
6371,2,6371_2,205,-5.93071667,12.02140278,57.400002,2,2
6371,3,6371_3,350,-5.93071667,12.02140278,57.400002,2,2
6372,1,6372_1,35,-5.67774445,12.19224445,57.400002,2,0
6372,2,6372_2,210,-5.67774445,12.19224445,57.400002,2,0
6372,3,6372_3,290,-5.67774445,12.19224445,57.400002,2,0
6373,1,6373_1,20,-5.54301389,12.08877778,57.400002,2,0
6373,2,6373_2,130,-5.54301389,12.08877778,57.400002,2,0
6373,3,6373_3,240,-5.54301389,12.08877778,57.400002,2,0
6374,1,6374_1,40,-5.24601945,12.12987223,72.400002,2,2
6374,2,6374_2,120,-5.24601945,12.12987223,72.400002,2,2
6374,3,6374_3,250,-5.24601945,12.12987223,72.400002,2,0
6375,1,6375_1,75,-6.78177778,11.24711112,72.400002,2,4
6375,2,6375_2,160,-6.78177778,11.24711112,72.400002,2,4
6375,3,6375_3,310,-6.78177778,11.24711112,72.400002,2,4
6376,1,6376_1,40,-6.91583334,10.78086112,72.400002,2,4
6376,2,6376_2,200,-6.91583334,10.78086112,72.400002,2,4
6376,3,6376_3,300,-6.91583334,10.78086112,72.400002,2,4
6378,1,6378_1,0,-5.82691667,10.46438889,72.400002,2,2
6378,2,6378_2,140,-5.82691667,10.46438889,72.400002,2,2
6378,3,6378_3,230,-5.82691667,10.46438889,72.400002,2,0
6379,1,6379_1,125,-6.92677778,10.44358334,72,2,2
6379,2,6379_2,220,-6.92677778,10.44358334,72.400002,2,2
6379,3,6379_3,340,-6.92677778,10.44358334,72.400002,2,2
6380,1,6380_1,65,-6.11077778,11.81044445,72.400002,2,4
6380,2,6380_2,135,-6.11077778,11.81044445,72.400002,2,2
6380,3,6380_3,240,-6.11077778,11.81044445,72.400002,2,4
6381,1,6381_1,40,-5.41100001,11.37644445,72.400002,2,2
6381,2,6381_2,180,-5.41100001,11.37644445,72.400002,2,0
6381,3,6381_3,320,-5.41100001,11.37644445,72.400002,2,2
6382,1,6382_1,30,-5.49,11.58,72.400002,2,4
6382,2,6382_2,120,-5.49,11.58,72.400002,2,4
6382,3,6382_3,240,-5.49,11.58,72.400002,2,4
6383,1,6383_1,155,-4.65086112,12.29516389,72.400002,2,2
6383,2,6383_2,250,-4.65086112,12.29516389,72.400002,2,2
6383,3,6383_3,345,-4.65086112,12.29516389,72.400002,2,2
6384,1,6384_1,125,-7.840586,11.399492,72.400002,2,2
6384,2,6384_2,225,-7.840586,11.399492,72.400002,2,2
6384,3,6384_3,295,-7.840586,11.399492,72.400002,2,2
6385,1,6385_1,0,-6.065792,10.590008,72.4,2,2
6385,2,6385_2,100,-6.065792,10.590008,72.4,2,2
6385,3,6385_3,190,-6.065792,10.590008,72.4,2,2
6387,1,6387_1,20,-5.69875,11.310472,33.400002,3,3
6387,2,6387_2,130,-5.69875,11.310472,33.400002,3,3
6387,3,6387_3,240,-5.69875,11.310472,33.400002,3,3
6389,1,6389_1,30,-7.857003,10.884856,72.400002,2,2
6389,2,6389_2,150,-7.857003,10.884856,72.400002,2,2
6389,3,6389_3,270,-7.857003,10.884856,72.400002,2,2
6390,1,6390_1,30,-7.84496945,11.55095834,72.400002,2,2
6390,2,6390_2,120,-7.84496945,11.55095834,72.400002,2,2
6390,3,6390_3,245,-7.84496945,11.55095834,72.400002,2,2
6393,1,6393_1,30,-5.91813,12.6756,72.4,2,0
6393,2,6393_2,130,-5.91813,12.6756,72.4,2,0
6393,3,6393_3,270,-5.91813,12.6756,72.4,2,0
6394,1,6394_1,70,-6.01075,12.7445,72.4,2,0
6394,2,6394_2,165,-6.01075,12.7445,72.4,2,0
6394,3,6394_3,335,-6.01075,12.7445,72.4,2,0
6396,1,6396_1,85,-6.8606944,10.9816944,72.4,2,2
6396,2,6396_2,185,-6.8606944,10.9816944,72.4,3,3
6396,3,6396_3,260,-6.8606944,10.9816944,72.4,2,2
6399,1,6399_1,50,-8.352166,11.2447222,72.4,2,2
6399,2,6399_2,185,-8.352166,11.2447222,72.4,3,3
6399,3,6399_3,330,-8.352166,11.2447222,72.4,2,2
6400,1,6400_1,15,-7.0296388,10.5775556,72.4,2,2
6400,2,6400_2,150,-7.0296388,10.5775556,72.4,2,2
6400,3,6400_3,260,-7.0296388,10.5775556,72.4,2,0
6401,1,6401_1,0,-6.83783334,11.54138889,72.4,2,2
6401,2,6401_2,200,-6.83783334,11.54138889,72.4,2,2
6401,3,6401_3,290,-6.83783334,11.54138889,72.4,2,2
6405,1,6405_1,145,-7.09372,11.2583,72.4,2,2
6405,2,6405_2,215,-7.09372,11.2583,72.4,2,2
6405,3,6405_3,350,-7.09372,11.2583,72.4,2,2
6406,1,6406_1,85,-8.3971388,11.1283889,72.4,2,2
6406,2,6406_2,170,-8.3971388,11.1283889,72.4,2,2
6406,3,6406_3,300,-8.3971388,11.1283889,72.4,0,0
6407,1,6407_1,35,-6.86738889,10.6798056,72.4,2,2
6407,2,6407_2,200,-6.86738889,10.6798056,72.4,3,3
6407,3,6407_3,280,-6.86738889,10.6798056,72.4,2,2
6408,1,6408_1,30,-6.99130556,10.8236389,72.4,2,2
6408,2,6408_2,180,-6.99130556,10.8236389,72.4,2,2
6408,3,6408_3,285,-6.99130556,10.8236389,72.4,0,0
6409,1,6409_1,30,-6.801611,10.4772778,72.4,2,2
6409,2,6409_2,135,-6.801611,10.4772778,72.4,2,2
6409,3,6409_3,300,-6.801611,10.4772778,72.4,0,0
6414,1,6414_1,40,-6.679222,11.323972,72.4,2,2
6414,2,6414_2,190,-6.679222,11.323972,72.4,2,2
6414,3,6414_3,300,-6.679222,11.323972,72.4,2,2
6418,1,6418_1,140,-5.47761,10.7413,72.4,6,6
6418,2,6418_2,250,-5.47761,10.7413,72.4,2,2
6418,3,6418_3,340,-5.47761,10.7413,72.4,2,2
6421,1,6421_1,135,-5.89652,11.2605,72.4,2,2
6421,2,6421_2,235,-5.89652,11.2605,72.4,3,3
6421,3,6421_3,315,-5.89652,11.2605,72.4,2,2
6422,1,6422_1,30,-7.76586,11.4255,72.4,2,2
6422,2,6422_2,105,-7.76586,11.4255,72.4,2,2
6422,3,6422_3,290,-7.76586,11.4255,72.4,2,2
6425,1,6425_1,0,-5.56077778,10.6861667,72.4,2,2
6425,2,6425_2,100,-5.56077778,10.6861667,72.4,3,3
6425,3,6425_3,230,-5.56077778,10.6861667,72.4,2,2
6426,1,6426_1,125,-7.42425,11.341555,72.4,1.5,1.5
6426,2,6426_2,270,-7.42425,11.341555,72.4,1.5,1.5
6426,3,6426_3,350,-7.42425,11.341555,72.4,1.5,1.5
6429,1,6429_1,125,-6.4078,11.18011,72.4,2,2
6429,2,6429_2,245,-6.4078,11.18011,72.4,2,2
6429,3,6429_3,325,-6.4078,11.18011,72.4,2,2
6431,1,6431_1,10,-5.61085,10.64486,72.4,2,2
6431,2,6431_2,180,-5.61085,10.64486,72.4,2,2
6431,3,6431_3,300,-5.61085,10.64486,72.4,2,2
560,2,560_2,120,-7.513014,14.45009,17,2,0
560,3,560_3,240,-7.513014,14.45009,17,2,0
2045,2,2045_2,120,-5.62041667,13.42363889,21,2,0
2045,3,2045_3,240,-5.62041667,13.42363889,21,2,0
2047,2,2047_2,120,-5.57313889,13.53688889,21,2,0
2047,3,2047_3,240,-5.57313889,13.53688889,21,2,0
2066,2,2066_2,120,-5.04,13.41,21,2,0
2066,3,2066_3,240,-5.04,13.41,21,2,0
3028,2,3028_2,120,-3.59538881,14.18413793,39.799999,2,0
3028,3,3028_3,240,-3.59538881,14.18413793,39.799999,2,0
5076,2,5076_2,120,-7.27255556,15.24208334,50,2,0
5076,3,5076_3,240,-7.27255556,15.24208334,50,2,0
6140,2,6140_2,120,-5.99,12.09000001,39.799999,2,0
6140,3,6140_3,240,-5.99,12.09000001,39.799999,2,0
6107,2,6107_2,120,-5.18530556,12.66747223,39.799999,2,0
6107,3,6107_3,240,-5.18530556,12.66747223,39.799999,2,0
6118,2,6118_2,120,-5.05116667,12.51613889,39.799999,2,0
6118,3,6118_3,240,-5.05116667,12.51613889,39.799999,2,0
6116,2,6116_2,120,-7.88,11.06,44.799999,2,0
6116,3,6116_3,240,-7.88,11.06,44.799999,2,0
6106,2,6106_2,120,-7.74577778,10.82805556,42.400002,2,0
6106,3,6106_3,240,-7.74577778,10.82805556,42.400002,2,0
6104,2,6104_2,120,-6.38036112,10.76641667,40,2,0
6104,3,6104_3,240,-6.38036112,10.76641667,40,2,0
6139,2,6139_2,120,-6.986456,11.556474,44.799999,2,0
6139,3,6139_3,240,-6.986456,11.556474,44.799999,2,0
294,1,294_1,0,-2.996754,16.726243,40,2,4.4
294,2,294_2,120,-2.996754,16.726243,40,2,4
294,3,294_3,240,-2.996754,16.726243,40,2,2
3026,1,3026_1,105,-3.359839,14.132505,40,2,4
3026,2,3026_2,225,-3.359839,14.132505,40,2,4
3026,3,3026_3,345,-3.359839,14.132505,40,2,4
2196,1,2196_1,0,-5.04755,12.6378,72,2,0
2196,2,2196_2,70,-5.04755,12.6378,72,2,0
2196,3,2196_3,230,-5.04755,12.6378,72,2,0
6432,1,6432_1,90,-7.614389,11.528194,72,2,0
6432,2,6432_2,175,-7.614389,11.528194,72,2,0
6432,3,6432_3,280,-7.614389,11.528194,72,2,0
6415,1,6415_1,5,-7.49816,11.1501,72,2,0
6415,2,6415_2,80,-7.49816,11.1501,72,2,0
6415,3,6415_3,220,-7.49816,11.1501,72,2,0
6403,1,6403_1,130,-8.06683,10.663,72,2,0
6403,2,6403_2,235,-8.06683,10.663,72,2,0
6403,3,6403_3,335,-8.06683,10.663,72,2,0
6417,1,6417_1,50,-6.56019444,10.703,72,2,0
6417,2,6417_2,180,-6.56019444,10.703,72,2,0
6417,3,6417_3,300,-6.56019444,10.703,72,2,0
6420,1,6420_1,50,-5.55736111,10.8413611,72,2,0
6420,2,6420_2,160,-5.55736111,10.8413611,72,2,0
6420,3,6420_3,330,-5.55736111,10.8413611,72,2,0
6428,1,6428_1,110,-6.86766667,11.2127778,72,2,0
6428,2,6428_2,225,-6.86766667,11.2127778,72,2,0
6428,3,6428_3,330,-6.86766667,11.2127778,72,2,0
6404,1,6404_1,10,-8.08416,11.2811,72,2,0
6404,2,6404_2,135,-8.08416,11.2811,72,2,0
6404,3,6404_3,230,-8.08416,11.2811,72,2,0
6423,1,6423_1,100,-5.667444,11.067667,72,2,0
6423,2,6423_2,225,-5.667444,11.067667,72,2,0
6423,3,6423_3,350,-5.667444,11.067667,72,2,0
6402,1,6402_1,95,-7.44088,12.0451,72,2,0
6402,2,6402_2,200,-7.44088,12.0451,72,2,0
6402,3,6402_3,350,-7.44088,12.0451,72,2,0
6395,1,6395_1,85,-5.60827,11.4464,72,2,0
6395,2,6395_2,190,-5.60827,11.4464,72,2,0
6395,3,6395_3,305,-5.60827,11.4464,72,2,0
2163,1,2163_1,60,-6.27116,13.4455,72.4,2,0
2163,2,2163_2,160,-6.27116,13.4455,72.4,2,0
2163,3,2163_3,240,-6.27116,13.4455,72.4,2,0
2167,1,2167_1,95,-6.032305,12.81783,72.4,2,0
2167,2,2167_2,220,-6.032305,12.81783,72.4,2,0
2167,3,2167_3,320,-6.032305,12.81783,72.4,2,0
5247,1,5247_1,5,-7.03944444,12.0769722,72.4,2,2
5247,2,5247_2,100,-7.03944444,12.0769722,72.4,3,3
5247,3,5247_3,245,-7.03944444,12.0769722,72.4,2,2
5252,1,5252_1,80,-6.36127778,12.5041111,72.4,2,2
5252,2,5252_2,150,-6.36127778,12.5041111,72.4,2,2
5252,3,5252_3,320,-6.36127778,12.5041111,72.4,0,0
3514,1,3514_1,100,0.018416,16.21769,33.4,2,0
3514,2,3514_2,205,0.018416,16.21769,33.4,2,0
3514,3,3514_3,310,0.018416,16.21769,33.4,2,0
364,1,364_1,150,2.398028,15.923806,33.4,2,0
364,2,364_2,265,2.398028,15.923806,33.4,2,0
364,3,364_3,340,2.398028,15.923806,33.4,2,0
365,1,365_1,150,2.40525,15.900639,42.4,2,0
365,2,365_2,250,2.40525,15.900639,42.4,2,0
365,3,365_3,345,2.40525,15.900639,42.4,2,0
367,1,367_1,110,0.507556,15.668667,21.4,2,0
367,2,367_2,210,0.507556,15.668667,21.4,2,0
367,3,367_3,330,0.507556,15.668667,21.4,2,0
5241,1,5241_1,0,-7.44069,13.5393,33.4,2,0
5241,2,5241_2,105,-7.44069,13.5393,33.4,2,0
5241,3,5241_3,260,-7.44069,13.5393,33.4,2,0
5242,1,5242_1,80,-7.43672,13.5514,33.4,2,0
5242,2,5242_2,180,-7.43672,13.5514,33.4,2,0
5242,3,5242_3,300,-7.43672,13.5514,33.4,2,0
6398,1,6398_1,60,-6.03266,12.0481,72.4,2,0
6398,2,6398_2,140,-6.03266,12.0481,72.4,2,0
6398,3,6398_3,240,-6.03266,12.0481,72.4,2,0
6412,1,6412_1,130,-5.82872,11.4789,72.4,2,0
6412,2,6412_2,235,-5.82872,11.4789,72.4,2,0
6412,3,6412_3,335,-5.82872,11.4789,72.4,2,0
5244,1,5244_1,85,-7.804138,13.40711,72.4,2,0
5244,2,5244_2,180,-7.804138,13.40711,72.4,2,0
5244,3,5244_3,270,-7.804138,13.40711,72.4,2,0
5246,1,5246_1,30,-7.786277,13.78933,72.4,2,0
5246,2,5246_2,140,-7.786277,13.78933,72.4,2,0
5246,3,5246_3,310,-7.786277,13.78933,72.4,2,0
5258,1,5258_1,95,-7.547777,13.55205,72.4,2,0
5258,2,5258_2,200,-7.547777,13.55205,72.4,2,0
5258,3,5258_3,315,-7.547777,13.55205,72.4,2,0
6228,1,6228_1,10,-6.889111,11.09091,33.4,2,0
6228,2,6228_2,130,-6.889111,11.09091,33.4,2,0
6228,3,6228_3,270,-6.889111,11.09091,33.4,2,0
6392,1,6392_1,30,-5.66022,11.3308,33.4,2,0
6392,2,6392_2,130,-5.66022,11.3308,33.4,2,0
6392,3,6392_3,280,-5.66022,11.3308,33.4,2,0
6411,1,6411_1,110,-6.03297222,10.409,72.4,2,0
6411,2,6411_2,220,-6.03297222,10.409,72.4,2,0
6411,3,6411_3,350,-6.03297222,10.409,72.4,2,0
6413,1,6413_1,90,-7.41705,11.7752,72.4,2,0
6413,2,6413_2,180,-7.41705,11.7752,72.4,2,0
6413,3,6413_3,260,-7.41705,11.7752,72.4,2,0
6419,1,6419_1,0,-5.64766,11.6226,72.4,2,0
6419,2,6419_2,100,-5.64766,11.6226,72.4,2,0
6419,3,6419_3,185,-5.64766,11.6226,72.4,2,0
6424,1,6424_1,20,-7.57705,10.75302,72.4,2,0
6424,2,6424_2,140,-7.57705,10.75302,72.4,2,0
